date,city,cargo on y/n,cargo off y/n,packages on #,packages off #,goods-on name,goods-off name,
1889-03-15,Baghdad,1,0,,,"trip total 66,433 okkas; 12,410.5 piasters",,
1889-03-15,Kut,0,1,,18,,18,
1889-03-16,Ali Gharbi,0,1,,5,,5,
1889-03-16,Amara,0,1,,10,,10,
1889-03-17,Qurna,0,1,,12,,12,
1889-03-19,Basra,0,0,,,,,cargo of Pemba
1889-03-20,Amara,1,0,,,"coal, bags of rice",,
1889-03-21,Kut,1,0,,,5 tons coal,,
1889-03-29,Kut,0,1,,44,,44,
1889-03-30,Amara,0,1,,81,,81,
1889-04-02,Basra,0,0,,,,,cargo of Kilwa
1889-04-02,Maghil,1,0,,,11 horses,,
1889-04-02,Qurna,0,1,,4,,4,cargo fo down trip
1889-04-03,Amara,1,0,,,58 bags rice,,
1889-04-06,above Kher,0,1,,,,11 horses,
1889-04-11,Baghdad,0,0,,,,,cargo up to No 50; 19 through receipts
1889-04-12,Kut,1,1,,48,60 cases ghee,48,ghee to Bombay
1889-04-13,Ali Gharbi,0,1,,8,,8,
1889-04-13,Amara,1,1,,51,50 cases ghee,51,ghee to Bombay
1889-04-14,Qurna,0,0,,,,,3 bales
1889-04-14,Basra,0,0,,,,,cargo of Henry Bulkow
1889-04-16,Basra,1,0,,,1 coffin,,cargo fof Sattara
1889-04-16,Maghil,0,1,,,,barge,
1889-04-17,Amara,1,1,,47,73 bales wool,47,goods-off through from Bombay on Henry Bulkow
1889-04-18,Ali Gharbi,0,1,,,,specie,
1889-04-26,Kut,1,1,,36,104 cases ghee,36,ghee of 2 persons to Bombay
1889-04-27,Ali Gharbi,0,1,,9,,9,
1889-04-27,Amara,1,1,,59,52 cases ghee,59,ghee to Bombay
1889-04-28,Qurna,0,1,,7,,7,
1889-04-29,Basra,0,0,,,,,cargo of Bussorah
1889-04-30,Basra,0,0,,,,,Col Tweedie lots luggage - abt 60 boxes
1889-04-30,Amara,1,0,,,"210 bales wool, 4 tons coal",,
1889-05-09,Baghdad,1,0,,,"165 bales wool, other local cargo",,wool for London; cargo up to No 55
1889-05-11,Kut,1,1,,35,45 cases ghee,35,ghee for Bombay
1889-05-11,Amara,0,1,,61,,61,
1889-05-12,Qurna,0,1,,26,,26,
1889-05-13,Basra,0,0,,,,,"cargo of Kilwa, Baghdadi"
1889-05-14,Basra,1,0,,,"196,891 okkas; 13,119.5 piasters",,
1889-05-14,Qurna,0,1,,,,letter,
1889-05-15,Amara,1,0,,,74 bales wool,,wool of Mir Gorgi
1889-05-16,Kut,1,0,,,"303 bales wool, 92 tins ghee",,
1889-05-23,Baghdad,1,0,,,400 bales wool,,
1889-05-24,Bghayla,1,0,,,80 cases ghee,,ghee of Haji Allawi Safar to Bombay
1889-05-24,Kut,0,1,,34,,34,
1889-05-25,Ali Gharbi,0,1,,,,4 bales,
1889-05-25,Amara,0,1,,41,,41,
1889-05-26,Qurna,1,1,,5,41 bales wool,5,wool of Barukh Gorgi for Baghdad
1889-05-29,Amara,1,0,,,210 bales wool,,wool of 3 shippers
1889-05-30,Ali Gharbi,1,1,,,132 bales wool,1 bale,wool of 3 shippers
1889-05-30,Kut,1,0,,,470 bales wool,,
1889-06-01,Gherara,0,1,,,,letters,
1889-06-05,Baghdad,1,0,,,232 bales wool,,wool for London
1889-06-06,Baghdad,1,0,,,350 bales wool,,
1889-06-07,Kut,1,1,,8,50 tins ghee,8,ghee for Basra
1889-06-08,Amara,1,1,,26,60 cases ghee,26,ghee for Bombay
1889-06-09,Qurna,0,1,,15,,15,
1889-06-10,Maghil,0,0,,,,,taking stores
1889-06-11,Amara,1,0,,,"170 bales wool, 4 bales skins, 12 tins ghee",,
1889-06-12,Ali Gharbi,1,0,,,692 bales wool,,
1889-06-12,Sheikh Saad,0,1,,5,,5,of down trip
1889-06-12,Kut,1,1,,,211 bales wool,30 jawy planks,
1889-06-14,Gherara,0,1,,,,2 horses,
1889-06-20,Baghdad,1,0,,,"750 bales (wool?), other cargo",,
1889-06-22,Kut,1,1,,18,"60 cases ghee, 4 dubbes ghee, 70 cases ghee",18,"60 cases ghee for Bombay, rest for Basra"
1889-06-22,Ali Gharbi,0,1,,22,,22,
1889-06-22,Amara,0,1,,52,,52,
1889-06-23,Qurna,0,1,,3,,3,
1889-06-25,Basra,0,0,,,,,"cargo of Purulia, Malek"
1889-06-25,Kteban,0,1,,,,belem,w the passengers
1889-06-26,Abdulla ibn Ali,1,0,,,319 bales wool,,out of wool boats from Samawa on Euphrates
1889-06-26,Amara,1,0,,,8 tons coal,,
1889-06-27,Ali Gharbi,1,0,,,"94 bales wool, 200 tins ghee, 4 bags rice",,
1889-06-28,Kut,1,1,,,12 tons coal,1 bale,
1889-07-04,Baghdad,1,0,,,"753 bales wool, other cargo",,
1889-07-06,Kut,0,1,,18,,18,
1889-07-06,Ali Gharbi,0,1,,16,,16,
1889-07-07,Amara,1,1,,58,70 cases ghee,58,ghee of two shippers for Bombay
1889-07-07,Qurna,0,1,,28,,28,
1889-07-09,Basra,0,0,,,,,"cargo of Sattara, Gorgi"
1889-07-11,Kut,1,0,,,6 tons coal,,
1889-07-12,Shedeif,0,1,,,,dead passenger,buried
1889-07-13,Gherara,0,1,,,,letters,
1889-07-18,Baghdad,1,0,,,"692 bales wool, other cargo",,
1889-07-20,Kut,1,1,,45,"91 cases ghee, 131 tons ghee",45,ghee for Basra
1889-07-20,Amara,0,1,,101,,101,
1889-07-21,Qurna,0,1,,6,,6,
1889-07-22,Basra,1,0,,,25 tons coal extra,,
1889-07-22,Maghil,1,0,,,barge w 200 tons coal,,
1889-08-03,Bghayla,1,0,,,88 cases ghee,,ghee for Bombay
1889-08-04,Kut,1,1,,31,121 cases ghee,31,ghee for Basra
1889-08-05,Amara,0,1,,62,,62,
1889-08-05,Qurna,0,1,,8,,8,
1889-08-15,Baghdad,1,0,,,"507 bales wool, 88 bales cotton",,"wool for Europe, cotton for Bombay"
1889-08-17,Kut,1,0,,,20 tons coal,,
1889-08-18,Kut,0,1,,,,"500 packages wool, 220 other packages",
1889-08-20,Gherara,0,1,,,,letters,
1889-08-22,Baghdad,1,0,,,700 bales wool,,
1889-08-24,Um Sneyem,0,1,,,,dead body,
1889-08-25,Kut,0,1,,,,dead body,
1889-08-26,Kut,0,1,,,,dead body of pilot Muhammad ibn Jawad Sbahi,
1889-08-28,Basra,0,0,,,,,"cargo of Java, Arabia"
1889-09-07,Baghdad,1,0,,,"701 bales wool, little through cargo",,
1889-09-10,Amara,0,1,,,,Ottoman post,
1889-09-12,Basra,1,0,,,"trip total 113,620 okkas",,
1889-09-22,Baghdad,1,0,,,"trip total 19,427 okkas; 22,495 piasters",,
1889-09-22,Gherara,1,0,,,6 horses,,
1889-09-24,Kut,0,1,,35,,35,
1889-09-24,Ali Gharbi,0,1,,5,,5,
1889-09-25,Amara,0,1,,15,,15,
1889-09-25,Qurna,0,1,,30,,30,
1889-09-25,Basra,1,0,,,50 tons coal,,
1889-09-26,Basra,1,0,,,"trip total 104,870 okkas",,
1889-09-26,Maghil,1,1,,,stores,empty barge,
1889-09-28,Sheikh Saad,1,0,,,sheep/meat,,buying for food for ship?
1889-10-05,Baghdad,1,0,,,176 bales wool,,wool of Lynch
1889-10-06,Baghdad,1,0,,,"trip total 53,280 okkas",,
1889-10-06,Gherara,1,0,,,15 horses,,horses for Basra
1889-10-07,Kut,0,1,,66,,66,
1889-10-08,Ali Gharbi,0,1,,5,,5,
1889-10-08,Amara,1,1,,48,coal,48,
1889-10-09,Qurna,0,1,,10,,10,
1889-10-09,Maghil,0,1,,,,15 horses,
1889-10-10,Basra,1,0,,,"trip total 130,652 okkas",,
1889-10-19,Baghdad,1,0,,,"1746 skins dates, 135 bales wool, local cargo",,"dates: 700 of Blockey, 600 of Darby Andrews, 447 of Lynch; wool of Darby; local cargo up to No 30"
1889-10-20,Baghdad,1,0,,,"trip total 100,681 okkas",,
1889-10-21,Kut,0,1,,31,,31,
1889-10-22,Amara,0,1,,69,,69,
1889-10-23,Basra,1,0,,,55 tons coal,,
1889-10-24,Basra,1,0,,,"109 bales, 1017 pieces logwood; trip total 51,112 okkas",,"cargo of Assyria, Calder"
1889-10-24,Maghil,0,1,,,,coal boat,
1889-10-25,Kalat Salih,0,1,,,,"basket, letter",for kaymakam
1889-11-01,Baghdad,1,0,,,"trip total 138,209 okkas",,
1889-11-01,Rustomyeh,1,0,,,17 horses,,
1889-11-04,Kut,0,1,,22,,22,
1889-11-05,Amara,1,1,,127,coal,127,
1889-11-06,Qurna,0,1,,13,,13,
1889-11-06,Maghil,0,1,,,,17 horses,
1889-11-06,Basra,1,0,,,coal,,
1889-11-07,Basra,1,0,,,"400 packages, mostly piece goods; trip total 127,484 okkas",,cargo of Gorgi
1889-11-09,Messandug,0,1,,,,"letters, bag of coal",for Wali Hidayet Pasha
1889-11-14,Baghdad,1,0,,,"115,000 okkas cargo, 4,000 okkas (40 bags) lime",,lime for Rushdi Bey of Amara free; river cargo up to No 90
1889-11-15,Baghdad,1,0,,,"trip total 114,271 okkas",,
1889-11-16,Kut,0,1,,58,,58,
1889-11-17,Amara,0,1,,,,"181 packages, 40 bags lime",
1889-11-18,Qurna,0,1,,19,,19,
1889-11-19,Basra,1,0,,,"trip total 67,450 okkas; 20 tons coal",,coal for Baghdad
1889-11-21,Kut,0,1,,15,,15,
1889-11-28,Baghdad,1,0,,,"850 bales wool, other cargo",,
1889-11-29,Baghdad,1,0,,,"150,449 okkas",,
1889-11-30,Kut,0,1,,47,,47,
1889-12-01,Ali Gharbi,0,1,,8,,8,
1889-12-01,Amara,1,1,,103,coal,103,
1889-12-02,Qurna,0,1,,,,5 bales,
1889-12-02,Basra,1,1,,,coal,"800 bales wool, 157 bales dates and gum",goods-off for Asfar
1889-12-03,Basra,1,0,,,"trip total 82,660 okkas",,
1889-12-03,Maghil,0,1,,,,barge,
1889-12-04,Amara,0,1,,,,108 packages through,from Henry Bulkow
1889-12-13,Baghdad,1,0,,,"172,174 okkas",,
1889-12-13,Gherara,1,0,,,14 horses,,8 horses through to Bombay
1889-12-16,Kut,0,1,,31,,31,
1889-12-16,Amara,1,1,,82,44 cases ghee,82,ghee for Basra
1889-12-17,Qurna,0,1,,50,,50,
1889-12-18,Maghil,0,1,,,,14 horses,
1889-12-19,Basra,1,0,,,"193,790 okkas",,
1889-12-20,Amara,1,0,,,5 tons coal,,
1889-12-21,Kut,1,0,,,5 tons coal,,
1889-12-26,Baghdad,1,0,,,"1500 bags dates, 900 bales wool",,dates of Ledda the Indian merchant
1889-12-27,Baghdad,1,0,,,"214,000 okkas; trip total 216,674 okkas",,
1889-12-28,Kut,0,1,,24,,24,
1889-12-29,Amara,0,1,,86,,86,
1889-12-30,Qurna,0,1,,10,,10,
1890-01-01,Basra,1,0,,,"trip total 212,642 okkas",,
1890-01-01,Maghil,0,1,,,,empty barge,
1890-01-02,Amara,1,1,,115,8 tons coal,115,through cargo
1890-01-03,Kut,1,0,,,coal,,
1890-01-09,Baghdad,0,1,,3900,,3900,goods-on mostly shipped by Jews
1890-01-12,Baghdad,1,0,,,"trip total 89,330 okkas",,
1890-01-12,Gherara,1,0,,,12 horses,,
1890-01-13,Kut,0,1,,22,,22,
1890-01-14,Amara,0,1,,36,,36,
1890-01-16,Basra,1,0,,,"coal, logwood",,
1890-01-17,Basra,1,0,,,"trip total 78,648 okkas",,
1890-01-17,Qurna,1,1,,,6 bales,cargo of down trip,
1890-01-23,Baghdad,1,0,,,"600 bags gallnuts, 60 bales wool, 170 bags raisins",,local cargo up to No 60
1890-01-24,Baghdad,1,0,,,"trip total 93,100 okkas",,
1890-01-25,Kut,0,1,,46,,46,
1890-01-25,Amara,0,1,,30,,30,
1890-01-26,Qurna,0,1,,36,,36,
1890-01-26,Maghil,0,0,,,,,kit and letters for barge workmen
1890-01-27,Basra,0,0,,,,,cargo of Pemba
1890-01-28,Basra,1,0,,,"trip total 95,399 okkas",,
1890-01-28,Maghil,0,1,,,,empty barge,
1890-02-06,Baghdad,1,0,,,"218 bales wool, 250 bags galls, some cases gum",,local cargo up to No 42
1890-02-07,Baghdad,1,0,,,"trip total 70,984 okkas",,
1890-02-08,Kut,0,1,,42,,42,
1890-02-08,Ali Gharbi,0,1,,11,,11,
1890-02-08,Amara,0,1,,70,,70,
1890-02-09,Qurna,0,1,,,,4 bales,
1890-02-10,Basra,1,0,,,"trip total 226,517 okkas",,"cargo of Adowa, Mobile, Kilwa"
########,Amara,1,0,,,8 tons coal,,
1890-02-13,Kut,1,0,,,7 tons coal,,
1890-02-19,Baghdad,1,0,,,1500 bags wheat,,wheat of Jeboory Asfar
1890-02-20,Baghdad,1,0,,,"800 bags sesame, galls, gum",,
1890-02-22,Kut,0,1,,8,,8,
1890-02-22,Ali Gharbi,0,1,,4,,4,
1890-02-22,Amara,0,1,,48,,48,
1890-02-23,Qurna,0,1,,8,,8,
1890-02-23,Basra,1,0,,,coal,,
1890-02-24,Basra,1,0,,,"470 packages; 39,489 okkas",,"cargo of Sattara, Calder"
1890-02-24,Maghil,0,1,,,,empty barge,
1890-03-05,Baghdad,1,0,,,2500 bags wheat,,wheat of Jeboory Asfar
1890-03-06,Baghdad,1,0,,,"wheat, gum, wool",,
1890-03-08,Kut,0,1,,37,,37,
1890-03-09,Amara,0,1,,71,,71,
1890-03-10,Azair,0,1,,,,"250 okkas nails, grain",cargo free
1890-03-10,Qurna,0,1,,5,,5,
1890-03-11,Qurna,0,1,,,,specie,
1890-03-12,Amara,1,0,,,coal,,
1890-03-13,Ali Gharbi,0,0,,,,,nobody came to get cargo so did not land it
1890-03-13,Kut,1,0,,,10 tons coal,,
1890-03-19,Baghdad,1,0,,,gallnuts,,
1890-03-20,Baghdad,1,0,,,"70,000 okkas galls, gum, wool",,
1890-03-21,Kut,0,1,,41,,41,
1890-03-22,Ali Gharbi,0,1,,11,,11,cargo fo last trip
1890-03-22,Amara,0,1,,68,,68,
1890-03-23,Qurna,0,1,,8,,8,
1890-03-24,Basra,0,0,,,,,"cargo of Kilwa, Gorgi"
1890-03-26,Amara,1,0,,,27 bales wool,,wool of Mir Gorgi
1890-03-28,Azizieh,0,1,,,,body of dead Arab passenger - to go to Mashhad,
1890-04-03,Baghdad,1,0,,,"163,000 okkas",,
1890-04-04,Kut,0,1,,133,,133,
1890-04-05,Ali Gharbi,0,1,,7,,7,
1890-04-05,Amara,0,1,,37,,37,
1890-04-06,Qurna,0,1,,,,3 bales,
1890-04-06,Maghil,0,1,,,,3 horses,
1890-04-08,Basra,1,0,,,"trip total 142,117 okkas",,
1890-04-09,Amara,1,0,,,70 tins ghee,,
1890-04-09,below Ali Sharqi,1,0,,,22 bales wool,,from Abdulghani Khudayri there w sheep
1890-04-10,Ali Gharbi,1,0,,,24 bales wool,,
1890-04-18,Kut,0,1,,35,,35,
1890-04-19,Ali Gharbi,0,1,,32,,32,
1890-04-19,Amara,0,1,,132,,132,
1890-04-20,Qurna,0,1,,7,,7,
1890-04-22,Basra,0,0,,,,,"cargo of Arabia, Henry Bulkow"
1890-04-23,Kalat Salih,0,1,,8,,8,cargo of down trip
1890-04-23,Amara,1,0,,,"400 cases paraffin, 95 tins ghee",,paraffin of Abdulqadir Khudayri
1890-04-30,Baghdad,1,0,,,1000 bags grain,,grain of Muir Tweedie and others
1890-05-01,Baghdad,1,0,,,1500 bags wheat,,
1890-05-02,Kut,1,1,,36,164 tins ghee,36,
1890-05-03,Amara,0,1,,45,,45,
1890-05-04,Qurna,0,1,,4,,4,
1890-05-05,Basra,0,0,,,,,"cargo of Baghdadi, Kilwa, Assyria "
1890-05-06,Kteban,0,1,,,,Ibrahim Mandil's belem,
1890-05-07,Amara,1,0,,,"100 cases paraffin, 70 cases ghee",,
1890-05-08,Ali Gharbi,0,1,,,,bundle of money,
1890-05-14,Baghdad,1,0,,,"wool, galls",,
1890-05-15,Baghdad,1,0,,,"128,000 okkas",,
1890-05-17,Kut,1,1,,12,"200 tins ghee, 47 cases ghee",12,ghee for Basra
1890-05-17,Amara,1,1,,54,1 horse,54,
1890-05-20,Qurna,0,1,,,,"belem, bundle of money",belem of the officers
1890-05-20,Amara,1,0,,,212 bales wool,,
1890-05-23,Kher,0,1,,,,2 dead bodies,
1890-05-29,Baghdad,1,0,,,"740 bags wheat, wool; total 154,000 okkas",,Blockey's wheat
1890-05-30,Kut,1,1,,50,283 tins and cases ghee,50,
1890-05-31,Amara,0,1,,55,,55,
1890-06-01,Basra,0,0,,,,,cargo of Pemba
1890-06-02,Basra,1,0,,,"trip total 246,941 okkas",,
1890-06-02,Maghil,0,1,,,,empty barge,
1890-06-03,Amara,1,0,,,461 bales wool,,
1890-06-05,Kut,1,0,,,178 bales wool,,
1890-06-11,Baghdad,1,0,,,wheat in bags,,
1890-06-12,Baghdad,1,0,,,2450 bags wheat,,
1890-06-13,Baghdad,1,0,,,"trip total 290,549 okkas",,
1890-06-14,Kut,0,1,,,,"40 packages, dead body",
1890-06-14,Amara,0,1,,34,,34,
1890-06-15,Qurna,0,1,,17,,17,
1890-06-17,Basra,1,0,,,"trip total 223,761 okkas",,
1890-06-18,Amara,1,0,,,40 bales wool,,
1890-06-19,Kut,1,0,,,284 bales wool,,
1890-06-25,Baghdad,1,0,,,"grain, wool",,
1890-06-26,Baghdad,1,0,,,"wheat, wool",,
1890-06-27,Baghdad,1,0,,,"198,000 okkas",,
1890-06-27,Kut,1,1,,14,119 cases and tins ghee,14,ghee for Basra
1890-06-28,Amara,0,1,,16,,16,
1890-07-01,Maghil,0,1,,,,empty barge,
1890-07-02,Kalat Salih,0,1,,,,13 baskets grapes,
1890-07-02,Amara,1,1,,,222 bales wool,66 baskets grapes,wool of Yusuf Hayim
1890-07-03,Kut,1,1,,,"155 bales wool, 40 hides, 13 bales cow and sheep skins, other little things",1 bale,
1890-07-10,Baghdad,1,0,,,"1034 bags wheat, 807 bales wool - 192,000 okkas total",,
1890-07-12,Kut,0,1,,60,,60,
1890-07-13,Amara,0,1,,34,,34,
1890-07-13,Qurna,0,1,,17,,17,
1890-07-14,Basra,0,0,,,,,cargo of Henry Bulkow
1890-07-16,Qurna,0,1,,,,"belem being towed of ""Arabia"" officers",
1890-07-24,Baghdad,1,0,,,"2100 bags wheat, 450 bales wool",,
1890-07-26,Kut,0,1,,12,,12,
1890-07-27,Ali Gharbi,0,1,,10,,10,
1890-07-27,Amara,0,1,,57,,57,
1890-07-28,Qurna,0,1,,25,,25,
1890-07-29,Basra,0,0,,,,,cargo of Assyria
1890-07-30,Amara,1,0,,,147 bales wool,,
1890-08-01,Gherara,0,1,,,,letters,
1890-08-07,Baghdad,1,0,,,"1455 bags wheat, 500+ bales wool - total 200,000 okkas",,
1890-08-11,Kut,0,1,,49,,49,
1890-08-13,Amara,0,1,,78,,78,
1890-08-13,Qurna,0,1,,8,,8,
1890-08-16,Kut,0,1,,,,8 cases cargo,
1890-08-21,Baghdad,1,0,,,"840 bales wool, other cargo, total 137,000 okkas",,
1890-08-24,Kut,0,1,,62,,62,
1890-08-25,Ali Gharbi,0,1,,11,,11,
1890-08-25,Amara,1,1,,76,4 horses,76,horses of Seyyid Rajab son of Nakib
1890-08-26,Qurna,0,1,,23,,23,
1890-08-27,Basra,0,0,,,,,"cargo of Kapurtiala, Araba, Henry Bulkow"
1890-08-27,Maghil,0,1,,,,barge,
1890-09-04,Baghdad,1,0,,,500 bags grain,,
1890-09-06,Baghdad,1,0,,,"828 bales wool, local cargo",,
1890-09-10,Kut,0,1,,27,,27,
1890-09-11,Amara,0,1,,44,,44,
1890-09-12,Qurna,0,1,,9,,9,
1890-09-12,Maghil,0,1,,,,4 horses,
1890-09-13,Basra,0,0,,,,,"cargo of Assyria, Calder, Adowa"
1890-09-13,Maghil,0,1,,,,barge,
1890-09-14,Amara,1,0,,,hides,,
1890-09-20,Baghdad,1,0,,,300 bales wool,,
1890-09-21,Gherara,1,0,,,21 horses,,
1890-09-23,Kut,0,1,,37,,37,
1890-09-23,Sheikh Saad,0,1,,8,,8,
1890-09-24,Amara,0,1,,44,,44,
1890-09-24,Qurna,0,1,,44,,44,
1890-09-25,Maghil,0,1,,,,21 horses,
1890-09-26,Maghil,0,1,,,,empty barge,
1890-09-27,Qurna,0,1,,,,letter,
1890-09-27,Amara,0,1,,,,4 bales through cargo,
1890-10-04,Baghdad,1,0,,,"612 bales wool, 350 bags wheat",,local cargo to No 40
1890-10-05,Gherara,1,0,,,24 horses,,
1890-10-07,Kut,0,1,,23,,23,
1890-10-08,Ali Gharbi,0,1,,,,"17 packages, 50 wooden poles",
1890-10-08,Amara,0,1,,33,,33,
1890-10-09,Qurna,0,1,,,,2 bales,
1890-10-09,Maghil,0,1,,,,24 horses,
1890-10-10,Basra,1,0,,,39 tons coal,,"cargo of Good Hope, Simla, Henry Bulkow"
1890-10-11,Amara,1,0,,,6 tons coal,,
1890-10-12,Kut,1,1,,,5 tons coal,dead body of wife of Heloo the watchman,
1890-10-19,Baghdad,1,0,,,"dates, wool, lots local cargo",,
1890-10-20,Gherara,1,0,,,8 horses,,
1890-10-23,Kut,0,1,,191,,191,
1890-10-23,Ali Gharbi,0,1,,49,,49,
1890-10-24,Amara,0,1,,143,,143,
1890-10-24,Qurna,0,1,,66,,66,
1890-10-25,Maghil,0,1,,,,8 horses,
1890-10-26,Amara,1,1,,,"130 tins ghee, 4 bales skins",10 bales piece goods through,goods-on of Abdulrezaq Khudayri
1890-10-27,Ali Gharbi,0,1,,,,1 bale,from down trip
1890-11-01,Baghdad,1,0,,,"2000 skins dates, 107 bales wool",,
1890-11-02,Gherara,1,0,,,20 horses,,horses of Muhammad Khudayri
1890-11-03,Kut,0,1,,115,,115,
1890-11-04,Ali Gharbi,0,1,,53,,53,
1890-11-04,Amara,1,1,,83,coal,83,
1890-11-05,Maghil,0,1,,,,20 horses,
1890-11-08,Amara,0,1,,14,,14,
1890-11-13,Baghdad,1,0,,,"dates, wheat, wool",,
1890-11-15,Baghdad,1,0,,,"160,000 okkas total",,
1890-11-17,Kut,0,1,,93,,93,
1890-11-18,Amara,1,1,,81,coal,81,
1890-11-21,Basra,1,0,,,63 tons coal,,15 tons of coal to be landed in Baghdad
1890-11-22,Amara,1,0,,,tins ghee,,
1890-11-29,Baghdad,1,0,,,wool,,
1890-12-01,Bghayla,0,1,,7,,7,
1890-12-02,Kut,0,1,,146,,146,
1890-12-02,Amara,1,1,,111,coal,111,
1890-12-03,Qurna,0,1,,16,,16,
1890-12-05,Basra,0,0,,,,,"cargo of Purulia, Kilwa"
1890-12-05,Qurna,0,1,,,,"1 package, 1 telegram",
1890-12-06,Amara,1,0,,,hides,,
1890-12-07,Ali Gharbi,1,1,,5,"67 bags sesame, 15 tins ghee",5,
1890-12-13,Baghdad,1,0,,,"736 bales wool, 880 skins dates, 550 bags wheat, other things - over 228,000 okkas total",,dates of Blockey 
1890-12-16,Kut,0,1,,152,,152,
1890-12-17,Amara,0,1,,81,,81,
1890-12-18,Qurna,0,1,,5,,5,
1890-12-19,Basra,0,0,,,,,"cargo of Gorgis, Baghdad, Mobile"
1890-12-20,Kalat Salih,0,1,,,,8 bales,bales of down trip
1890-12-20,Amara,1,0,,,"hides, other - 1,100 okkas",,
1890-12-28,Baghdad,1,0,,,"wheat, dates",,
1890-12-29,Baghdad,1,0,,,"total over 250,000 okkas",,
1890-12-29,Gherara,1,0,,,16 horses,,
1891-01-01,Kut,1,1,,93,5 tons coal,93,
1891-01-02,Amara,0,1,,48,,48,
1891-01-03,Maghil,0,1,,,,mails,
1891-01-04,Maghil,0,1,,,,16 horses,
1891-01-05,Maghil,0,1,,,,empty barge,
1891-01-06,Amara,0,1,,,,10 bags coffee,
1891-01-07,Kut,1,0,,,6 tons coal,,
1891-01-10,Baghdad,1,0,,,"wheat, wool",,
1891-01-11,Baghdad,1,0,,,"total 257,000 okkas",,
1891-01-13,Kut,1,1,,102,191 bags sesame,102,sesame for Basra of Gorgi
1891-01-14,Amara,0,1,,92,,92,
1891-01-14,Qurna,0,1,,21,,21,
1891-01-14,Basra,0,1,,,,few skins dates,
1891-01-16,Basra,0,0,,,,,"cargo of Kilwa, King Arthur"
1891-01-22,Baghdad,1,0,,,"cargo, grain, dates",,
1891-01-24,Baghdad,1,0,,,"270,000 okkas total",,
1891-01-26,Kut,1,1,,96,"390 bags sesame, 30 tins ghee",96,sesame of Rezook Gorgi
1891-01-27,Amara,0,1,,80,,80,
1891-01-27,Qurna,0,1,,,,"119 packages, mostly tobacco",
1891-01-28,Basra,1,0,,,70 tons coal,,"cargo of Baghdadi, Baghdad, Henry Bulkow; 20 tons of coal to be left in Baghdad"
1891-02-04,Baghdad,1,0,,,"wheat, wool",,
1891-02-05,Baghdad,1,0,,,"2000 bags wheat, wool",,
1891-02-07,Baghdad,1,0,,,"260,000 okkas total",,
1891-02-08,Gherara,1,0,,,7 horses,,"6 of horses belong to an Indian, 1 to Hotz"
1891-02-09,Kut,0,1,,100,,100,
1891-10-23,Baghdad,1,0,,,"137,000 okkas",,
1891-10-24,Kut,0,1,,40,,40,
1891-10-24,Sheikh Saad,0,1,,68,,68,
1891-10-25,[unnamed],1,1,,30,2 bales,30,
1891-10-25,Amara,0,1,,149,,149,
1891-10-26,Qurna,0,1,,28,,28,
1891-10-29,Amara,1,0,,,hides,,
1891-10-30,Kut,1,0,,,5 tons coal,,
1891-11-06,Baghdad,1,0,,,"173,108 okkas; 48,978.5 piasters",,
1891-11-06,Gherara,1,0,,,10 horses,,1 horse of Tweedie; others Persian
1891-11-08,Kut,1,1,,147,7 bales abbas,147,abbas for Basra
1891-11-08,Sheikh Saad,0,1,,5,,5,
1891-11-08,Ali Gharbi,0,1,,25,,25,
1891-11-09,Amara,0,1,,173,,173,
1891-11-09,Qurna,0,1,,119,,119,
1891-11-10,Maghil,0,1,,,,10 horses,
1891-11-13,Amara,1,0,,,coal,,
1891-11-14,Kut,1,0,,,coal,,
1891-11-24,Kut,0,1,,104,,104,
1891-11-24,Ali Gharbi,0,1,,42,,42,
1891-11-25,Amara,0,1,,119,,119,
1891-11-25,Qurna,0,1,,14,,14,
1891-11-30,Kut,1,0,,,coal,,
1891-12-06,Baghdad,1,0,,,"160,000 okkas",,
1891-12-08,Kut,0,1,,110,,110,
1891-12-09,Sheikh Saad,0,1,,10,,10,
1891-12-09,Ali Gharbi,0,1,,12,,12,
1891-12-09,Amara,0,1,,92,,92,
1891-12-10,Qurna,0,1,,9,,9,
1891-12-13,Basra,1,0,,,"163,636 okkas",,
1891-12-14,Amara,1,1,,,10 tons coal,5 bales,
1891-12-15,Kut,1,0,,,10 tons coal,,
1891-12-22,Baghdad,1,0,,,"18,000 skins dates; gums, galls",,
1891-12-26,Kut,1,1,,81,7 tons coal,81,
1891-12-27,Ali Gharbi,0,1,,8,,8,
1891-12-27,Amara,1,1,,145,coal,145,
1891-12-28,Qurna,0,1,,18,,18,
1891-12-30,Maghil,1,0,,,"stores, letters",,
1892-01-01,Amara,1,0,,,coal,,
1892-01-02,Kut,1,0,,,coal,,
1892-01-14,Baghdad,1,0,,,"170,000 okkas",,"96 bills of lading, 24 shipping receipts"
1892-01-17,Kut,0,1,,149,,149,
1892-01-18,Sheikh Saad,0,1,,16,,16,
1892-01-18,Ali Gharbi,0,1,,44,,44,
1892-01-18,Amara,1,1,,128,coal,128,
1892-01-19,Qurna,0,1,,18,,18,
1892-01-19,Maghil,0,1,,,,stores for Mejidieh,
1892-01-21,Maghil,0,1,,,,planks for Mejidieh,
1892-01-22,Amara,1,0,,,"coal, 46 bags rice",,
1892-01-23,Kut,1,0,,,coal,,
1892-02-01,Baghdad,0,1,,,,"iron, light packages",discharging via Turkish barge
1892-02-05,Kut,0,1,,144,,144,
